_id,vehicleSclId,vehicleUid,driverFirstName,driverLastName,totalTimeVehicleMovingSec,totalTimeVehicleIdleSec,totalMiles,totalKm,firstTime,lastTime,startLat,startLong,endLat,endLong,fuelEfficiencyKPL,fuelConsumedL,fuelEfficiencyMPG,fuelConsumedGal,totalTimeSegmentSec,idlePercent,runningPercent,nightTimeDrive
101467:0358979100110843:1644364891,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,30,75,0.024579744971742964,0.03955726509180471,2022-02-09T00:01:31.000Z,2022-02-09T00:03:16.000Z,-6.282265,106.761031,-6.282187,106.761115,,,,,105,71.42857142857143,28.571428571428573,0
101467:0358979100036352:1644375638,e2236ca0-5162-11ec-a410-d301109ec991,SELIS 4010000001,,,0,72,0.004877799281338058,0.007850057006625716,2022-02-09T03:00:38.000Z,2022-02-09T03:01:50.000Z,-6.220508,106.528175,-6.220577,106.52816,,,,,72,100,0,0
101467:0358979100110843:1644377319,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,1708,766,6.85359400286222,11.029790386942297,2022-02-09T03:28:39.000Z,2022-02-09T04:09:53.000Z,-6.282187,106.761115,-6.22939,106.80236,,,,,2474,30.962004850444625,69.03799514955537,0
101467:0358979100110843:1644379795,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,0,7,0.0011692625979956585,0.0018817457465087253,2022-02-09T04:09:55.000Z,2022-02-09T04:10:02.000Z,-6.229393,106.80236,-6.229401,106.802375,,,,,7,100,0,0
101467:0358979100110843:1644385615,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,1920,857,7.480788478906268,12.03916205379693,2022-02-09T05:46:55.000Z,2022-02-09T06:33:12.000Z,-6.229409,106.802276,-6.282091,106.76107,,,,,2777,30.86064097947425,69.13935902052575,0
101467:0358979100110843:1644388451,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,12,90,0.002971196158653141,0.0047816767107514814,2022-02-09T06:34:11.000Z,2022-02-09T06:35:53.000Z,-6.282066,106.761054,-6.282109,106.761054,,,,,102,88.23529411764706,11.764705882352942,0
101467:0358979100110843:1644460952,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,0,35,0,0,2022-02-10T02:42:32.000Z,2022-02-10T02:43:07.000Z,-6.28208,106.761016,-6.28208,106.761016,,,,,35,100,0,0
101467:0358979100110843:1644461237,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,1509,660,6.844025546128426,11.014391448508507,2022-02-10T02:47:17.000Z,2022-02-10T03:23:26.000Z,-6.282109,106.761054,-6.229477,106.802406,,,,,2169,30.428769017980635,69.57123098201936,0
101467:0358979100110843:1644463665,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,0,127,0.006535386362886194,0.01051768483079272,2022-02-10T03:27:45.000Z,2022-02-10T03:29:52.000Z,-6.229436,106.80239,-6.229435,106.802474,,,,,127,100,0,0
101467:0358979100110843:1644464312,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,874,685,3.33945067951249,5.374324914369349,2022-02-10T03:38:32.000Z,2022-02-10T04:04:31.000Z,-6.229435,106.802474,-6.263906,106.795798,,,,,1559,43.93842206542656,56.06157793457344,0
101467:0358979100110843:1644466953,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,1070,415,3.6640718504544973,5.896752048097843,2022-02-10T04:22:33.000Z,2022-02-10T04:47:18.000Z,-6.263875,106.795783,-6.282148,106.761001,,,,,1485,27.946127946127945,72.05387205387206,0
101467:0358979100110843:1644482244,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,0,205,0.012604438293396898,0.020284877140848537,2022-02-10T08:37:24.000Z,2022-02-10T08:40:49.000Z,-6.282124,106.761001,-6.282145,106.761031,,,,,205,100,0,0
101467:0358979100110843:1644483167,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,4,96,0.018281936221883482,0.02942192436707085,2022-02-10T08:52:47.000Z,2022-02-10T08:54:27.000Z,-6.282187,106.76107,-6.28215,106.761054,,,,,100,96,4,0
101467:0358979100110843:1644484490,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,21,60,0.021807276016708406,0.03509540881383358,2022-02-10T09:14:50.000Z,2022-02-10T09:16:11.000Z,-6.282116,106.761131,-6.28204,106.761031,,,,,81,74.07407407407408,25.925925925925927,0
101467:0358979100110843:1644484589,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,23,119,0.0011183028770278044,0.001799734025327435,2022-02-10T09:16:29.000Z,2022-02-10T09:18:51.000Z,-6.2821,106.761054,-6.282103,106.76107,,,,,142,83.80281690140845,16.197183098591548,0
101467:0358979100110843:1644484742,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,0,22,0.002733701579038686,0.004399466234016436,2022-02-10T09:19:02.000Z,2022-02-10T09:19:24.000Z,-6.282084,106.761001,-6.282058,106.761031,,,,,22,100,0,0
101467:0358979100110843:1644485709,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,0,127,0.01233983046098572,0.019859032113404604,2022-02-10T09:35:09.000Z,2022-02-10T09:37:16.000Z,-6.282181,106.761031,-6.282091,106.760986,,,,,127,100,0,0
101467:0358979100110843:1644548500,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,0,55,0.026576541021413144,0.04277079683356512,2022-02-11T03:01:40.000Z,2022-02-11T03:02:35.000Z,-6.282288,106.761115,-6.282168,106.761115,,,,,55,100,0,0
101467:0358979100110843:1644548708,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,2018,495,7.084067790148159,11.400701993668198,2022-02-11T03:05:08.000Z,2022-02-11T03:47:01.000Z,-6.282168,106.761115,-6.229408,106.80239,,,,,2513,19.697572622363708,80.30242737763629,0
101467:0358979100110843:1644551226,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,0,14,0.0008291710210194815,0.0013344214076515765,2022-02-11T03:47:06.000Z,2022-02-11T03:47:20.000Z,-6.229396,106.802375,-6.229408,106.802375,,,,,14,100,0,0
101467:0358979100110843:1644559972,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,1911,779,6.967075593616642,11.212421304133382,2022-02-11T06:12:52.000Z,2022-02-11T06:57:42.000Z,-6.229398,106.80236,-6.282205,106.7611,,,,,2690,28.95910780669145,71.04089219330855,0
101467:0358979100110843:1644645959,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,6,39,0.026449495912958344,0.04256633755054404,2022-02-12T06:05:59.000Z,2022-02-12T06:06:44.000Z,-6.282033,106.760955,-6.282103,106.761001,,,,,45,86.66666666666667,13.333333333333334,0
101467:0358979100110843:1644646016,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,7,89,0.009811857082338574,0.01579065332431909,2022-02-12T06:06:56.000Z,2022-02-12T06:08:32.000Z,-6.282006,106.761001,-6.282148,106.761001,,,,,96,92.70833333333333,7.291666666666667,0
101467:0358979100110843:1644648607,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,15,35,0.0209039332897219,0.0336416196162142,2022-02-12T06:50:07.000Z,2022-02-12T06:50:57.000Z,-6.282183,106.760955,-6.281905,106.76097,,,,,50,70,30,0
101467:0358979100110843:1644648712,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,23,0,0.008895758970925587,0.014316336325305268,2022-02-12T06:51:52.000Z,2022-02-12T06:52:15.000Z,-6.281905,106.76097,-6.28203,106.761001,,,,,23,0,100,0
101467:0358979100110843:1644806560,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,0,38,0,0,2022-02-14T02:42:40.000Z,2022-02-14T02:43:18.000Z,-6.281761,106.760741,-6.281761,106.760741,,,,,38,100,0,0
101467:0358979100110843:1644806657,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,1829,856,6.826225964203794,10.985745798135591,2022-02-14T02:44:17.000Z,2022-02-14T03:29:02.000Z,-6.282183,106.761146,-6.229683,106.802406,,,,,2685,31.880819366852887,68.11918063314711,0
101467:0358979100110843:1644809441,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,98,188,0.523466624347558,0.8424378710939964,2022-02-14T03:30:41.000Z,2022-02-14T03:35:27.000Z,-6.229691,106.802406,-6.230736,106.80944,,,,,286,65.73426573426573,34.26573426573427,0
101467:0358979100110843:1644810236,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,31,90,0.042782958357206635,0.06885249733442037,2022-02-14T03:43:56.000Z,2022-02-14T03:45:57.000Z,-6.230737,106.809455,-6.230477,106.808952,,,,,121,74.3801652892562,25.619834710743802,0
101467:0358979100110843:1644810370,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,0,33,0.0014614586023168118,0.0023519896328869474,2022-02-14T03:46:10.000Z,2022-02-14T03:46:43.000Z,-6.23049,106.808952,-6.230505,106.808967,,,,,33,100,0,0
101467:0358979100110843:1644810822,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,1961,919,7.11825154843982,11.455715419972334,2022-02-14T03:53:42.000Z,2022-02-14T04:41:42.000Z,-6.230458,106.808982,-6.282145,106.761016,,,,,2880,31.90972222222222,68.09027777777777,0
101467:0358979100110843:1644892936,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,108,74,0.02630354181281737,0.04233144719520676,2022-02-15T02:42:16.000Z,2022-02-15T02:45:18.000Z,-6.282223,106.761161,-6.282197,106.761184,,,,,182,40.65934065934066,59.34065934065934,0
101467:0358979100110843:1645147713,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,14,213,0.029178863607724807,0.046958829073910274,2022-02-18T01:28:33.000Z,2022-02-18T01:32:20.000Z,-6.282045,106.761031,-6.282132,106.760986,,,,,227,93.83259911894272,6.167400881057269,0
101467:0358979100039307:1645168938,d73bb7b0-5163-11ec-a410-d301109ec991,SELIS 1010100019,,,0,181,0,0,2022-02-18T07:22:18.000Z,2022-02-18T07:25:19.000Z,-6.220472,106.528388,-6.220472,106.528388,,,,,181,100,0,0
101467:0358979100110843:1645421126,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,54,0,0.05393976779499635,0.08680764166227062,2022-02-21T05:25:26.000Z,2022-02-21T05:26:20.000Z,-6.282132,106.760986,-6.282747,106.760673,,,,,54,0,100,0
101467:0358979100110843:1645421182,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,45,43,0.031785397586723406,0.0511536388938078,2022-02-21T05:26:22.000Z,2022-02-21T05:27:50.000Z,-6.282747,106.760673,-6.283136,106.760428,,,,,88,48.86363636363637,51.13636363636363,0
101467:0358979100110843:1645421283,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,0,124,0.01291624730615619,0.02078668510467863,2022-02-21T05:28:03.000Z,2022-02-21T05:30:07.000Z,-6.283281,106.760413,-6.283197,106.760581,,,,,124,100,0,0
101467:0358979100110843:1645849434,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,0,12,0,0,2022-02-26T04:23:54.000Z,2022-02-26T04:24:06.000Z,-6.282181,106.76107,-6.282181,106.76107,,,,,12,100,0,0
101467:0358979100110843:1645850407,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,19,30,0.024047184405371284,0.038700191939677844,2022-02-26T04:40:07.000Z,2022-02-26T04:40:56.000Z,-6.282155,106.761131,-6.282077,106.761085,,,,,49,61.224489795918366,38.775510204081634,0
101467:0358979100110843:1646097595,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,6,98,0.02544467481161582,0.040949234740025056,2022-03-01T01:19:55.000Z,2022-03-01T01:21:39.000Z,-6.40247,106.937186,-6.40247,106.937186,,,,,104,94.23076923076923,5.769230769230769,0
101467:0358979100110843:1646098421,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,244,49,0.05372766140813651,0.08646628952121604,2022-03-01T01:33:41.000Z,2022-03-01T01:38:34.000Z,-6.40241,106.937301,-6.402398,106.936897,,,,,293,16.72354948805461,83.2764505119454,0
101467:0358979100110843:1646100497,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,19,25,0.054784671045254266,0.08816738163865369,2022-03-01T02:08:17.000Z,2022-03-01T02:09:01.000Z,-6.402464,106.937469,-6.402591,106.93737,,,,,44,56.81818181818182,43.18181818181818,0
101467:0358979100110843:1646103839,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,2,4,0.020914604718742937,0.03365879361648064,2022-03-01T03:03:59.000Z,2022-03-01T03:04:05.000Z,-6.402706,106.937271,-6.402706,106.937271,,,,,6,66.66666666666667,33.333333333333336,0
101467:0358979100110843:1646183845,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,0,70,0,0,2022-03-02T01:17:25.000Z,2022-03-02T01:18:35.000Z,-6.402591,106.93737,-6.402591,106.93737,,,,,70,100,0,0
101467:0358979100110843:1646183921,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,0,8,0,0,2022-03-02T01:18:41.000Z,2022-03-02T01:18:49.000Z,-6.402591,106.93737,-6.402591,106.93737,,,,,8,100,0,0
101467:0358979100110843:1646183950,07148750-88a5-11ec-9f21-0fb1de4aafea,mbuh1,,,0,67,0,0,2022-03-02T01:19:10.000Z,2022-03-02T01:20:17.000Z,-6.402591,106.93737,-6.402591,106.93737,,,,,67,100,0,0
